Date	Home-Team	Away-Team	For	Against	Attendance	Competition	Comp	Comments	Referee	Awarded	Round	Period	
5/11/2007	Puerto Rico Islanders	Montreal Impact	1	1	3,820	League Game	LGE			As Scored	0	0	
5/12/2007	Atlanta Silverbacks	Carolina Railhawks	1	2	2,561	League Game	LGE			As Scored	0	0	
5/12/2007	California Victory	Rochester Rhinos	1	3	1,017	League Game	LGE			As Scored	0	0	
5/12/2007	Charleston Battery	Miami FC	2	0	3,596	League Game	LGE			As Scored	0	0	
5/12/2007	Cincinnati Kings	Cleveland City Stars	1	2	1,608	League Game	LGE			As Scored	0	0	
5/12/2007	Crystal Palace Baltimore	Richmond Kickers	0	1	371	League Game	LGE			As Scored	0	0	
5/12/2007	Seattle Sounders	Vancouver Whitecaps	1	3	2,577	League Game	LGE			As Scored	0	0	
5/12/2007	Western Mass Pioneers	Harrisburg City Islanders	2	0	2,204	League Game	LGE			As Scored	0	0	
5/13/2007	Portland Timbers	Rochester Rhinos	2	0	3,041	League Game	LGE			As Scored	0	0	
5/18/2007	Cincinnati Kings	New Hampshire Phantoms	4	0	836	League Game	LGE			As Scored	0	0	
5/18/2007	Miami FC	Minnesota Thunder	1	0	722	League Game	LGE			As Scored	0	0	
5/18/2007	Puerto Rico Islanders	Atlanta Silverbacks	2	3	4,100	League Game	LGE			As Scored	0	0	
5/18/2007	Seattle Sounders	Rochester Rhinos	1	1	2,209	League Game	LGE			As Scored	0	0	
5/19/2007	California Victory	Vancouver Whitecaps	1	3	1,067	League Game	LGE			As Scored	0	0	
5/19/2007	Carolina Railhawks	Charleston Battery	1	0	4,462	League Game	LGE			As Scored	0	0	
5/19/2007	Cleveland City Stars	New Hampshire Phantoms	3	2	1,872	League Game	LGE			As Scored	0	0	
5/19/2007	Harrisburg City Islanders	Western Mass Pioneers	0	0	1,257	League Game	LGE			As Scored	0	0	
5/19/2007	Richmond Kickers	Charlotte Eagles	1	0	2,308	League Game	LGE			As Scored	0	0	
5/19/2007	Wilmington Hammerheads	Crystal Palace Baltimore	0	3	3,417	League Game	LGE			As Scored	0	0	
5/20/2007	Miami FC	Atlanta Silverbacks	2	1	675	League Game	LGE			As Scored	0	0	
5/20/2007	Montreal Impact	Seattle Sounders	2	0	10,143	League Game	LGE			As Scored	0	0	
5/20/2007	Puerto Rico Islanders	Minnesota Thunder	1	2	3,452	League Game	LGE			As Scored	0	0	
5/20/2007	Vancouver Whitecaps	Rochester Rhinos	3	1	5,073	League Game	LGE			As Scored	0	0	
5/23/2007	Seattle Sounders	Carolina Railhawks	1	0	1,991	League Game	LGE			As Scored	0	0	
5/24/2007	Cincinnati Kings	Wilmington Hammerheads	2	2	1,612	League Game	LGE			As Scored	0	0	
5/25/2007	Montreal Impact	Miami FC	1	0	11,873	League Game	LGE		Navarro, Mauricio	As Scored	0	0	
5/25/2007	Portland Timbers	California Victory	2	0	4,795	League Game	LGE		Bazakos, Fotis	As Scored	0	0	
5/25/2007	Vancouver Whitecaps	Carolina Railhawks	0	1	5,117	League Game	LGE		Fischer, Drew	As Scored	0	0	
5/25/2007	Western Mass Pioneers	Charlotte Eagles	1	2	2,140	League Game	LGE		Forrest	As Scored	0	0	
5/26/2007	California Victory	Seattle Sounders	1	2	1,217	League Game	LGE		Ortiz, Oscar	As Scored	0	0	
5/26/2007	Charleston Battery	Atlanta Silverbacks	2	0	4,631	League Game	LGE		Bratsis, Niko	As Scored	0	0	
5/26/2007	Cleveland City Stars	Wilmington Hammerheads	0	0	1,423	League Game	LGE		Mellen, Jeffrey	As Scored	0	0	
5/26/2007	Minnesota Thunder	Puerto Rico Islanders	1	2	4,811	League Game	LGE			As Scored	0	0	
5/26/2007	New Hampshire Phantoms	Charlotte Eagles	2	3	625	League Game	LGE			As Scored	0	0	
5/26/2007	Richmond Kickers	Crystal Palace Baltimore	1	1	2,616	League Game	LGE			As Scored	0	0	
5/27/2007	Portland Timbers	Carolina Railhawks	0	0	5,026	League Game	LGE			As Scored	0	0	
5/27/2007	Rochester Rhinos	Miami FC	2	0	8,757	League Game	LGE			As Scored	0	0	
5/30/2007	California Victory	Charleston Battery	1	1	765	League Game	LGE			As Scored	0	0	
6/1/2007	Charlotte Eagles	Cincinnati Kings	5	3	1,239	League Game	LGE			As Scored	0	0	
6/1/2007	Miami FC	Rochester Rhinos	0	1	483	League Game	LGE			As Scored	0	0	
6/1/2007	Montreal Impact	Vancouver Whitecaps	0	0	12,103	League Game	LGE			As Scored	0	0	
6/2/2007	Atlanta Silverbacks	Miami FC	1	2	2,812	League Game	LGE			As Scored	0	0	
6/2/2007	Crystal Palace Baltimore	New Hampshire Phantoms	0	0	543	League Game	LGE			As Scored	0	0	
6/2/2007	Harrisburg City Islanders	Cleveland City Stars	2	2	1,287	League Game	LGE			As Scored	0	0	
6/2/2007	Minnesota Thunder	Charleston Battery	1	2	1,268	League Game	LGE			As Scored	0	0	
6/2/2007	Western Mass Pioneers	Richmond Kickers	2	2	1,851	League Game	LGE			As Scored	0	0	
6/2/2007	Wilmington Hammerheads	Cincinnati Kings	2	0	1,033	League Game	LGE			As Scored	0	0	
6/3/2007	Puerto Rico Islanders	Rochester Rhinos	1	1	5,193	League Game	LGE			As Scored	0	0	
6/5/2007	Montreal Impact	Minnesota Thunder	1	1	6,979	League Game	LGE			As Scored	0	0	
6/6/2007	Bermuda Hogges	Charlotte Eagles	1	4	100	League Game	LGE			As Scored	0	0	
6/7/2007	California Victory	Vancouver Whitecaps	1	0	563	League Game	LGE			As Scored	0	0	
6/7/2007	Charleston Battery	Seattle Sounders	1	2	3,660	League Game	LGE			As Scored	0	0	
6/7/2007	Miami FC	Puerto Rico Islanders	2	2	1,210	League Game	LGE			As Scored	0	0	
6/8/2007	Carolina Railhawks	Rochester Rhinos	2	2	5,147	League Game	LGE			As Scored	0	0	
6/8/2007	Montreal Impact	Portland Timbers	0	1	11,286	League Game	LGE			As Scored	0	0	
6/9/2007	Atlanta Silverbacks	Seattle Sounders	0	0	2,572	League Game	LGE			As Scored	0	0	
6/9/2007	California Victory	Minnesota Thunder	0	0	1,270	League Game	LGE			As Scored	0	0	
6/9/2007	Cleveland City Stars	Cincinnati Kings	1	0	1,375	League Game	LGE			As Scored	0	0	
6/9/2007	Crystal Palace Baltimore	Charlotte Eagles	1	0	462	League Game	LGE			As Scored	0	0	
6/9/2007	Harrisburg City Islanders	Bermuda Hogges	4	2	1,215	League Game	LGE			As Scored	0	0	
6/9/2007	Miami FC	Puerto Rico Islanders	1	4	1,331	League Game	LGE			As Scored	0	0	
6/9/2007	New Hampshire Phantoms	Western Mass Pioneers	1	0	750	League Game	LGE			As Scored	0	0	
6/9/2007	Richmond Kickers	Wilmington Hammerheads	2	0	2,924	League Game	LGE			As Scored	0	0	
6/9/2007	Rochester Rhinos	Portland Timbers	2	1	10,042	League Game	LGE			As Scored	0	0	
6/10/2007	Vancouver Whitecaps	Minnesota Thunder	1	0	5,420	League Game	LGE			As Scored	0	0	
6/15/2007	Carolina Railhawks	Seattle Sounders	0	1	5,739	League Game	LGE			As Scored	0	0	
6/15/2007	Cincinnati Kings	Western Mass Pioneers	3	3	1,334	League Game	LGE			As Scored	0	0	
6/15/2007	Montreal Impact	Charleston Battery	0	1	10,346	League Game	LGE			As Scored	0	0	
6/15/2007	Wilmington Hammerheads	New Hampshire Phantoms	1	1	3,502	League Game	LGE			As Scored	0	0	
6/16/2007	Atlanta Silverbacks	California Victory	0	0	2,762	League Game	LGE			As Scored	0	0	
6/16/2007	Charlotte Eagles	New Hampshire Phantoms	2	0	1,546	League Game	LGE			As Scored	0	0	
6/16/2007	Cleveland City Stars	Western Mass Pioneers	4	0	927	League Game	LGE			As Scored	0	0	
6/16/2007	Crystal Palace Baltimore	Bermuda Hogges	2	1	257	League Game	LGE			As Scored	0	0	
6/16/2007	Minnesota Thunder	Miami FC	1	1	3,781	League Game	LGE			As Scored	0	0	
6/17/2007	Richmond Kickers	Bermuda Hogges	4	0	1,478	League Game	LGE			As Scored	0	0	
6/17/2007	Rochester Rhinos	Charleston Battery	5	2	8,206	League Game	LGE			As Scored	0	0	
6/19/2007	Bermuda Hogges	Wilmington Hammerheads	0	1	530	League Game	LGE			As Scored	0	0	
6/20/2007	New Hampshire Phantoms	Western Mass Pioneers	1	2	775	League Game	LGE			As Scored	0	0	
6/21/2007	Portland Timbers	Montreal Impact	1	1	5,266	League Game	LGE			As Scored	0	0	
6/22/2007	Charleston Battery	Atlanta Silverbacks	2	1	5,760	League Game	LGE			As Scored	0	0	
6/22/2007	Miami FC	Vancouver Whitecaps	0	1	1,353	League Game	LGE			As Scored	0	0	
6/22/2007	Rochester Rhinos	California Victory	1	1	8,331	League Game	LGE			As Scored	0	0	
6/22/2007	Wilmington Hammerheads	Cleveland City Stars	2	2	2,986	League Game	LGE			As Scored	0	0	
6/23/2007	Bermuda Hogges	Richmond Kickers	0	2	525	League Game	LGE			As Scored	0	0	
6/23/2007	Carolina Railhawks	Charleston Battery	2	0	4,257	League Game	LGE			As Scored	0	0	
6/23/2007	Charlotte Eagles	Cleveland City Stars	1	0	1,548	League Game	LGE			As Scored	0	0	
6/23/2007	Cincinnati Kings	Crystal Palace Baltimore	2	2	1,433	League Game	LGE			As Scored	0	0	
6/23/2007	Harrisburg City Islanders	New Hampshire Phantoms	2	0	1,422	League Game	LGE			As Scored	0	0	
6/23/2007	Seattle Sounders	Montreal Impact	0	1	3,136	League Game	LGE			As Scored	0	0	
6/24/2007	Minnesota Thunder	California Victory	1	0	2,435	League Game	LGE			As Scored	0	0	
6/24/2007	Puerto Rico Islanders	Vancouver Whitecaps	0	0	3,211	League Game	LGE			As Scored	0	0	
6/25/2007	Bermuda Hogges	New Hampshire Phantoms	2	1	653	League Game	LGE			As Scored	0	0	
6/28/2007	California Victory	Portland Timbers	0	1	845	League Game	LGE			As Scored	0	0	
6/28/2007	Seattle Sounders	Miami FC	1	0	2,078	League Game	LGE			As Scored	0	0	
6/29/2007	Cleveland City Stars	Crystal Palace Baltimore	1	1	1,145	League Game	LGE			As Scored	0	0	
6/29/2007	Montreal Impact	Puerto Rico Islanders	1	0	12,844	League Game	LGE			As Scored	0	0	
6/29/2007	Rochester Rhinos	Atlanta Silverbacks	0	2	9,972	League Game	LGE			As Scored	0	0	
6/30/2007	Charleston Battery	Vancouver Whitecaps	1	1	3,151	League Game	LGE			As Scored	0	0	
6/30/2007	Portland Timbers	Miami FC	1	0	6,296	League Game	LGE			As Scored	0	0	
6/30/2007	Richmond Kickers	Harrisburg City Islanders	1	0	2,413	League Game	LGE			As Scored	0	0	
6/30/2007	Western Mass Pioneers	New Hampshire Phantoms	1	0	1,781	League Game	LGE			As Scored	0	0	
6/30/2007	Wilmington Hammerheads	Charlotte Eagles	2	2	2,673	League Game	LGE			As Scored	0	0	
7/1/2007	Montreal Impact	California Victory	0	2	12,255	League Game	LGE			As Scored	0	0	
7/3/2007	Carolina Railhawks	Vancouver Whitecaps	0	0	5,189	League Game	LGE			As Scored	0	0	
7/3/2007	Rochester Rhinos	Seattle Sounders	0	1	7,856	League Game	LGE			As Scored	0	0	
7/4/2007	Atlanta Silverbacks	Charleston Battery	3	2	2,717	League Game	LGE			As Scored	0	0	
7/4/2007	California Victory	Miami FC	1	3	1,298	League Game	LGE			As Scored	0	0	
7/6/2007	Cleveland City Stars	Bermuda Hogges	2	0	1,816	League Game	LGE			As Scored	0	0	
7/6/2007	New Hampshire Phantoms	Richmond Kickers	2	1	815	League Game	LGE			As Scored	0	0	
7/6/2007	Rochester Rhinos	Carolina Railhawks	2	1	9,778	League Game	LGE			As Scored	0	0	
7/6/2007	Wilmington Hammerheads	Harrisburg City Islanders	0	2	2,318	League Game	LGE			As Scored	0	0	
7/7/2007	Atlanta Silverbacks	Vancouver Whitecaps	2	0	2,462	League Game	LGE			As Scored	0	0	
7/7/2007	California Victory	Portland Timbers	0	3	1,396	League Game	LGE			As Scored	0	0	
7/7/2007	Charleston Battery	Puerto Rico Islanders	0	0	3,588	League Game	LGE			As Scored	0	0	
7/7/2007	Charlotte Eagles	Harrisburg City Islanders	0	1	1,063	League Game	LGE			As Scored	0	0	
7/7/2007	Crystal Palace Baltimore	Western Mass Pioneers	0	1	688	League Game	LGE			As Scored	0	0	
7/8/2007	Cleveland City Stars	Cincinnati Kings	2	0	1,199	League Game	LGE			As Scored	0	0	
7/8/2007	Montreal Impact	Carolina Railhawks	2	2	8,132	League Game	LGE			As Scored	0	0	
7/12/2007	Seattle Sounders	Vancouver Whitecaps	1	0	2,263	League Game	LGE			As Scored	0	0	
7/13/2007	Carolina Railhawks	Montreal Impact	0	1	4,479	League Game	LGE			As Scored	0	0	
7/13/2007	Harrisburg City Islanders	Crystal Palace Baltimore	0	0	1,649	League Game	LGE			As Scored	0	0	
7/13/2007	New Hampshire Phantoms	Cleveland City Stars	1	1	925	League Game	LGE			As Scored	0	0	
7/13/2007	Portland Timbers	California Victory	1	0	6,332	League Game	LGE			As Scored	0	0	
7/13/2007	Puerto Rico Islanders	Charleston Battery	3	1	6,512	League Game	LGE			As Scored	0	0	
7/13/2007	Richmond Kickers	Charlotte Eagles	4	1	2,323	League Game	LGE			As Scored	0	0	
7/14/2007	Atlanta Silverbacks	Rochester Rhinos	4	1	2,279	League Game	LGE			As Scored	0	0	
7/14/2007	Charlotte Eagles	Richmond Kickers	1	3	1,297	League Game	LGE			As Scored	0	0	
7/14/2007	Cincinnati Kings	Bermuda Hogges	2	3	1,382	League Game	LGE			As Scored	0	0	
7/14/2007	Vancouver Whitecaps	Miami FC	1	2	5,539	League Game	LGE			As Scored	0	0	
7/14/2007	Western Mass Pioneers	Cleveland City Stars	1	1	2,050	League Game	LGE			As Scored	0	0	
7/15/2007	Minnesota Thunder	Montreal Impact	3	0	2,708	League Game	LGE			As Scored	0	0	
7/15/2007	Portland Timbers	California Victory	4	1	4,813	League Game	LGE			As Scored	0	0	
7/15/2007	Puerto Rico Islanders	Charleston Battery	4	3	5,324	League Game	LGE			As Scored	0	0	
7/16/2007	Bermuda Hogges	Crystal Palace Baltimore	1	2	858	League Game	LGE			As Scored	0	0	
7/17/2007	California Victory	Atlanta Silverbacks	1	0	1,077	League Game	LGE			As Scored	0	0	
7/18/2007	Bermuda Hogges	Cleveland City Stars	0	0	945	League Game	LGE			As Scored	0	0	
7/18/2007	Harrisburg City Islanders	Cincinnati Kings	2	1	1,753	League Game	LGE			As Scored	0	0	
7/18/2007	Minnesota Thunder	Montreal Impact	1	1	2,850	League Game	LGE			As Scored	0	0	
7/19/2007	Portland Timbers	Vancouver Whitecaps	2	1	7,123	League Game	LGE			As Scored	0	0	
7/20/2007	Cincinnati Kings	Richmond Kickers	1	0	1,213	League Game	LGE			As Scored	0	0	
7/20/2007	Miami FC	Carolina Railhawks	2	1	1,052	League Game	LGE			As Scored	0	0	
7/20/2007	Puerto Rico Islanders	California Victory	1	1	4,182	League Game	LGE			As Scored	0	0	
7/20/2007	Western Mass Pioneers	Crystal Palace Baltimore	0	1	100	League Game	LGE			As Scored	0	0	
7/21/2007	Atlanta Silverbacks	Portland Timbers	0	1	2,264	League Game	LGE			As Scored	0	0	
7/21/2007	Charlotte Eagles	Wilmington Hammerheads	1	0	2,002	League Game	LGE			As Scored	0	0	
7/21/2007	Cleveland City Stars	Richmond Kickers	1	1	1,168	League Game	LGE			As Scored	0	0	
7/21/2007	New Hampshire Phantoms	Crystal Palace Baltimore	0	1	850	League Game	LGE			As Scored	0	0	
7/21/2007	Rochester Rhinos	Seattle Sounders	2	3	8,707	League Game	LGE			As Scored	0	0	
7/22/2007	Charleston Battery	Portland Timbers	2	0	3,647	League Game	LGE			As Scored	0	0	
7/22/2007	Miami FC	California Victory	1	1	783	League Game	LGE			As Scored	0	0	
7/22/2007	Puerto Rico Islanders	Carolina Railhawks	3	1	3,409	League Game	LGE			As Scored	0	0	
7/24/2007	Bermuda Hogges	Western Mass Pioneers	2	2	675	League Game	LGE			As Scored	0	0	
7/25/2007	Crystal Palace Baltimore	Harrisburg City Islanders	0	2	100	League Game	LGE			As Scored	0	0	
7/25/2007	Wilmington Hammerheads	Richmond Kickers	2	2	3,350	League Game	LGE			As Scored	0	0	
7/26/2007	Minnesota Thunder	California Victory	1	2	4,312	League Game	LGE			As Scored	0	0	
7/26/2007	Portland Timbers	Atlanta Silverbacks	0	0	6,598	League Game	LGE			As Scored	0	0	
7/27/2007	Cincinnati Kings	Charlotte Eagles	3	3	716	League Game	LGE			As Scored	0	0	
7/27/2007	Vancouver Whitecaps	Seattle Sounders	2	2	5,288	League Game	LGE			As Scored	0	0	
7/27/2007	Western Mass Pioneers	Wilmington Hammerheads	0	2	2,120	League Game	LGE			As Scored	0	0	
7/28/2007	California Victory	Puerto Rico Islanders	0	1	1,293	League Game	LGE			As Scored	0	0	
7/28/2007	Carolina Railhawks	Miami FC	1	4	4,949	League Game	LGE			As Scored	0	0	
7/28/2007	Cleveland City Stars	Charlotte Eagles	1	0	1,445	League Game	LGE			As Scored	0	0	
7/28/2007	Crystal Palace Baltimore	Bermuda Hogges	8	1	524	League Game	LGE			As Scored	0	0	
7/28/2007	Harrisburg City Islanders	Richmond Kickers	2	1	1,827	League Game	LGE			As Scored	0	0	
7/28/2007	New Hampshire Phantoms	Wilmington Hammerheads	3	2	1,135	League Game	LGE			As Scored	0	0	
7/28/2007	Rochester Rhinos	Minnesota Thunder	4	2	8,229	League Game	LGE			As Scored	0	0	
7/31/2007	Charleston Battery	Miami FC	3	0	3,198	League Game	LGE			As Scored	0	0	
8/1/2007	Montreal Impact	Carolina Railhawks	4	1	11,321	League Game	LGE			As Scored	0	0	
8/1/2007	Seattle Sounders	Portland Timbers	2	0	3,287	League Game	LGE			As Scored	0	0	
8/2/2007	Vancouver Whitecaps	Puerto Rico Islanders	1	1	5,352	League Game	LGE			As Scored	0	0	
8/3/2007	Carolina Railhawks	California Victory	2	0	5,125	League Game	LGE			As Scored	0	0	
8/3/2007	Cleveland City Stars	Harrisburg City Islanders	1	0	1,795	League Game	LGE			As Scored	0	0	
8/4/2007	Atlanta Silverbacks	Charleston Battery	2	1	2,619	League Game	LGE			As Scored	0	0	
8/4/2007	Cincinnati Kings	Harrisburg City Islanders	0	2	2,112	League Game	LGE			As Scored	0	0	
8/4/2007	Minnesota Thunder	Portland Timbers	1	1	100	League Game	LGE			As Scored	0	0	
8/4/2007	New Hampshire Phantoms	Bermuda Hogges	0	1	1,075	League Game	LGE			As Scored	0	0	
8/4/2007	Richmond Kickers	Western Mass Pioneers	2	0	2,636	League Game	LGE			As Scored	0	0	
8/4/2007	Seattle Sounders	Puerto Rico Islanders	1	0	3,405	League Game	LGE			As Scored	0	0	
8/5/2007	Crystal Palace Baltimore	Wilmington Hammerheads	3	0	673	League Game	LGE			As Scored	0	0	
8/5/2007	Montreal Impact	Rochester Rhinos	1	0	11,587	League Game	LGE			As Scored	0	0	
8/7/2007	Western Mass Pioneers	Bermuda Hogges	1	0	100	League Game	LGE			As Scored	0	0	
8/9/2007	Portland Timbers	Minnesota Thunder	0	0	8,290	League Game	LGE			As Scored	0	0	
8/10/2007	Atlanta Silverbacks	Puerto Rico Islanders	3	0	2,991	League Game	LGE			As Scored	0	0	
8/10/2007	Charlotte Eagles	Bermuda Hogges	4	1	2,032	League Game	LGE			As Scored	0	0	
8/10/2007	Montreal Impact	Miami FC	0	0	10,663	League Game	LGE			As Scored	0	0	
8/10/2007	Rochester Rhinos	Carolina Railhawks	2	0	10,029	League Game	LGE			As Scored	0	0	
8/10/2007	Western Mass Pioneers	Cincinnati Kings	6	1	1,228	League Game	LGE			As Scored	0	0	
8/11/2007	Charleston Battery	California Victory	1	0	4,113	League Game	LGE			As Scored	0	0	
8/11/2007	Harrisburg City Islanders	Crystal Palace Baltimore	0	1	2,912	League Game	LGE			As Scored	0	0	
8/11/2007	New Hampshire Phantoms	Cincinnati Kings	1	3	1,023	League Game	LGE			As Scored	0	0	
8/11/2007	Portland Timbers	Vancouver Whitecaps	0	0	8,652	League Game	LGE			As Scored	0	0	
8/11/2007	Richmond Kickers	Cleveland City Stars	1	1	2,288	League Game	LGE			As Scored	0	0	
8/11/2007	Seattle Sounders	Minnesota Thunder	2	2	2,867	League Game	LGE			As Scored	0	0	
8/12/2007	Miami FC	Atlanta Silverbacks	1	3	975	League Game	LGE			As Scored	0	0	
8/12/2007	Rochester Rhinos	Puerto Rico Islanders	2	0	8,051	League Game	LGE			As Scored	0	0	
8/12/2007	Vancouver Whitecaps	Minnesota Thunder	1	1	5,017	League Game	LGE			As Scored	0	0	
8/12/2007	Wilmington Hammerheads	Bermuda Hogges	3	0	3,419	League Game	LGE			As Scored	0	0	
8/14/2007	Charleston Battery	Carolina Railhawks	0	3	3,063	League Game	LGE			As Scored	0	0	
8/16/2007	California Victory	Montreal Impact	0	2	528	League Game	LGE			As Scored	0	0	
8/16/2007	Minnesota Thunder	Portland Timbers	2	2	3,276	League Game	LGE			As Scored	0	0	
8/17/2007	Carolina Railhawks	Atlanta Silverbacks	0	0	5,330	League Game	LGE			As Scored	0	0	
8/17/2007	Puerto Rico Islanders	Miami FC	1	0	3,411	League Game	LGE			As Scored	0	0	
8/18/2007	California Victory	Seattle Sounders	0	1	1,377	League Game	LGE			As Scored	0	0	
8/18/2007	Minnesota Thunder	Rochester Rhinos	0	1	1,741	League Game	LGE			As Scored	0	0	
8/18/2007	Vancouver Whitecaps	Montreal Impact	0	2	5,145	League Game	LGE			As Scored	0	0	
8/19/2007	Puerto Rico Islanders	Miami FC	3	2	5,109	League Game	LGE			As Scored	0	0	
8/22/2007	Seattle Sounders	Atlanta Silverbacks	3	0	3,691	League Game	LGE			As Scored	0	0	
8/23/2007	Portland Timbers	Charleston Battery	1	0	15,833	League Game	LGE			As Scored	0	0	
8/24/2007	Rochester Rhinos	Montreal Impact	0	2	11,187	League Game	LGE			As Scored	0	0	
8/25/2007	Miami FC	Portland Timbers	1	2	1,250	League Game	LGE			As Scored	0	0	
8/25/2007	Minnesota Thunder	Atlanta Silverbacks	2	3	4,727	League Game	LGE			As Scored	0	0	
8/25/2007	Vancouver Whitecaps	Charleston Battery	1	0	4,561	League Game	LGE			As Scored	0	0	
8/26/2007	Carolina Railhawks	Montreal Impact	1	0	5,591	League Game	LGE			As Scored	0	0	
8/26/2007	Puerto Rico Islanders	Portland Timbers	1	0	7,341	League Game	LGE			As Scored	0	0	
8/26/2007	Seattle Sounders	Charleston Battery	1	0	4,291	League Game	LGE			As Scored	0	0	
8/30/2007	Vancouver Whitecaps	Minnesota Thunder	1	0	5,137	League Game	LGE			As Scored	0	0	
8/31/2007	Montreal Impact	Rochester Rhinos	2	0	12,723	League Game	LGE			As Scored	0	0	
8/31/2007	Seattle Sounders	Minnesota Thunder	1	2	4,002	League Game	LGE			As Scored	0	0	
9/1/2007	Atlanta Silverbacks	Puerto Rico Islanders	3	1	3,297	League Game	LGE			As Scored	0	0	
9/1/2007	Carolina Railhawks	Portland Timbers	0	1	6,545	League Game	LGE			As Scored	0	0	
9/2/2007	Miami FC	Charleston Battery	3	2	1,121	League Game	LGE			As Scored	0	0	
9/5/2007	Montreal Impact	Atlanta Silverbacks	1	0	12,242	League Game	LGE			As Scored	0	0	
9/6/2007	Minnesota Thunder	Carolina Railhawks	5	0	2,964	League Game	LGE			As Scored	0	0	
9/6/2007	Seattle Sounders	California Victory	4	0	2,501	League Game	LGE			As Scored	0	0	
9/7/2007	Charleston Battery	Puerto Rico Islanders	0	0	5,066	League Game	LGE			As Scored	0	0	
9/7/2007	Vancouver Whitecaps	Atlanta Silverbacks	1	1	5,347	League Game	LGE			As Scored	0	0	
